Stkcd,Accper_year,F050202B
688239,2021,0.056924600000000006
688239,2022,0.05284016666666667
688244,2022,0.026719000000000003
688246,2021,0.013018
688246,2022,-0.0030495
688247,2022,0.068938
688248,2021,0.055747
688248,2022,0.031739625
688251,2022,0.0409884
688252,2022,0.09491899999999999
688253,2022,0.10244933333333334
688255,2021,0.065303
688255,2022,0.022428
688256,2020,-0.041286833333333335
688256,2021,-0.058763142857142854
688256,2022,-0.101877
688257,2021,0.08431099999999998
688257,2022,0.04247816666666667
688258,2019,0.057427000000000006
688258,2020,0.02557175
688258,2021,0.019649999999999997
688258,2022,0.0224695
688259,2021,0.14498149999999999
688259,2022,0.03171466666666667
688260,2021,0.004794428571428573
688260,2022,-0.009985
688261,2021,0.27555799999999997
688261,2022,0.09342062500000001
688262,2021,0.0322965
688262,2022,0.017812125
688265,2021,0.058111
688265,2022,0.00039233333333333335
688266,2019,-1.306051
688266,2020,-0.163375625
688266,2021,-0.13159585714285713
688266,2022,-0.17765675
688267,2021,0.1040895
688267,2022,0.041494833333333335
688268,2019,0.0591475
688268,2020,0.041709375
688268,2021,0.045737428571428575
688268,2022,0.07582516666666667
688269,2021,0.146655
688269,2022,0.11187842857142857
688270,2021,0.13772
688270,2022,0.022927625
688271,2022,0.08116633333333333
688272,2021,0.13191550000000002
688272,2022,-0.07285599999999999
688273,2022,0.105124
688275,2022,0.07918733333333333
688276,2021,0.0626778
688276,2022,0.030857000000000002
688277,2020,-0.04506633333333334
688277,2021,-0.04013585714285715
688277,2022,-0.048220285714285716
150,2000,0.077595
150,2001,0.0036
150,2002,-0.083186
150,2003,-0.070724
150,2004,0.010889375
150,2005,-0.054863499999999996
150,2006,-0.027473
150,2007,0.012939625
150,2008,0.011451750000000002
150,2009,0.018814249999999998
150,2010,-0.00280575
150,2011,-0.003942125
150,2012,-0.00735975
150,2013,0.010730874999999999
150,2014,0.0036466250000000006
150,2015,-0.0012316249999999992
150,2016,0.267923375
150,2017,0.003984125
150,2018,0.009958
150,2019,-0.06395100000000001
150,2020,-0.035204875
150,2021,-0.05212671428571428
150,2022,-0.09416216666666666
151,2000,0.091197
151,2001,0.084908
151,2002,0.046082
151,2003,0.034456749999999994
151,2004,0.018197375000000002
151,2005,0.015029875
151,2006,0.014928875
151,2007,0.0190265
151,2008,0.014099500000000001
151,2009,0.0160545
151,2010,0.008633
151,2011,-0.0006057500000000004
151,2012,0.014626875
151,2013,0.029140125
151,2014,0.033689000000000004
151,2015,0.0304185
151,2016,0.027822625
151,2017,0.027174375
151,2018,0.025315875
151,2019,4.437499999999993e-05
151,2020,-0.03192975
151,2021,-0.005178428571428572
151,2022,-0.035988
688278,2019,0.079386
688278,2020,0.063201875
688278,2021,0.076381
688278,2022,0.11670016666666667
153,2000,0.068283
153,2001,0.036774
153,2002,0.037052
153,2003,0.0224585
153,2004,0.010931399999999999
153,2005,0.006927
153,2006,0.009064625
153,2007,0.00646075
153,2008,0.005594
153,2009,0.009068625
153,2010,0.017777875000000002
153,2011,0.0094745
153,2012,0.0027589999999999997
153,2013,0.0045105
153,2014,0.00625575
153,2015,0.006924125
153,2016,0.004592125000000001
