Stkcd,Accper_year,F050203B
688183,2022,0.0273965
688184,2020,0.045679
688184,2021,0.055741
688184,2022,0.038823250000000004
688185,2018,-0.166369
688185,2019,-0.121519
688185,2020,-0.051556
688185,2021,0.11460771428571428
688185,2022,-0.02206683333333333
688186,2017,0.0424635
688186,2018,0.047741
688186,2019,0.04170866666666667
688186,2020,0.0378555
688186,2021,0.02837242857142857
688186,2022,0.013381666666666667
688187,2019,0.0914145
688187,2020,0.079458
688187,2021,0.043670200000000006
688187,2022,0.039823000000000004
688188,2017,0.6043825
688188,2018,0.4360125
688188,2019,0.198312375
688188,2020,0.089865
688188,2021,0.1212237142857143
688188,2022,0.08671250000000001
688189,2018,0.0688695
688189,2019,0.146621
688189,2020,0.058434
688189,2021,-0.0004380000000000009
688189,2022,-0.006598166666666668
688190,2019,0.1174645
688190,2020,0.127385
688190,2021,0.0840015
688190,2022,0.05305775
688191,2018,0.165566
688191,2019,0.182864
688191,2020,0.0937195
688191,2021,0.033096
688191,2022,0.016959625
688192,2019,-0.6970245
688192,2020,-0.6406175000000001
688192,2021,-0.3485683333333333
688192,2022,-0.19103199999999998
688193,2019,0.018027500000000002
688193,2020,0.241624
688193,2021,0.135068
688193,2022,0.020872
688195,2018,0.15113
688195,2019,0.137262
688195,2020,0.108462
688195,2021,0.0368845
688195,2022,0.03478125
688196,2017,0.092088
688196,2018,0.165064
688196,2019,0.1393285
688196,2020,0.061734375
688196,2021,0.06250442857142857
688196,2022,0.11982633333333333
688197,2019,-0.499253
688197,2020,-1.6905525
688197,2021,-0.8318724999999999
688197,2022,-0.151661
70,2001,0.0240265
70,2002,0.00205275
70,2003,0.00044974999999999995
70,2004,0.0011427142857142858
70,2005,-0.048882666666666665
70,2006,0.00158175
70,2007,0.0037862499999999997
70,2008,0.01631425
70,2009,0.020882625
70,2010,0.023345875000000002
70,2011,0.012958375
70,2012,0.01656475
70,2013,0.01720975
70,2014,0.014518875
70,2015,0.0009769999999999996
70,2016,0.0157015
70,2017,0.023196125
70,2018,0.020945375000000002
70,2019,0.02298575
70,2020,0.009531125000000001
70,2021,-0.002954285714285715
70,2022,0.006426833333333333
688198,2017,0.306037
688198,2018,0.18162699999999998
688198,2019,0.16509816666666666
688198,2020,0.045501875
688198,2021,0.03354957142857143
688198,2022,0.05293683333333334
688199,2017,0.0857035
688199,2018,0.10031299999999999
688199,2019,0.088305625
688199,2020,0.020169375
688199,2021,0.05315842857142857
688199,2022,0.008881375
688200,2017,0.2828775
688200,2018,0.430855
688200,2019,0.14190983333333332
688200,2020,0.069752625
688200,2021,0.07958457142857142
688200,2022,0.10831366666666666
688201,2018,0.23553449999999998
688201,2019,0.2029045
688201,2020,0.11100075
688201,2021,0.06394585714285715
688201,2022,0.052171249999999995
688202,2017,0.105932
688202,2018,0.131819
688202,2019,0.0725035
688202,2020,0.044944
688202,2021,0.08751371428571429
688202,2022,0.09566583333333334
688203,2020,0.060689999999999994
688203,2021,0.0279895
688203,2022,0.021977714285714288
688205,2020,0.21330549999999998
688205,2021,0.152799
688205,2022,0.05725528571428572
688206,2019,-7.473654
688206,2020,0.0477015
688206,2021,0.013936833333333334
688206,2022,0.010466375
688207,2019,-1.2738369999999999
688207,2020,-0.1500035
688207,2021,-0.109692
688207,2022,0.023597999999999997
688208,2017,-0.014419000000000001
688208,2018,0.3048835
688208,2019,0.19770233333333334
688208,2020,0.111470875
688208,2021,0.07941
688208,2022,0.031351166666666666
688209,2019,0.0876365
688209,2020,0.14804499999999998
688209,2021,0.16005783333333332
688209,2022,0.09493571428571428
688210,2019,0.083725
688210,2020,0.1919295
688210,2021,0.056426666666666674
688210,2022,0.030116375
688211,2019,0.14179049999999999
688211,2020,0.11602499999999999
688211,2021,0.040475000000000004
688211,2022,-0.005717125
688212,2019,0.092641
688212,2020,0.024649499999999998
688212,2021,0.03052466666666667
688212,2022,0.00502875
688213,2019,-0.77799
688213,2020,0.0851
688213,2021,0.07334933333333334
688213,2022,-0.004311999999999999
835670,2016,0.158331
835670,2017,0.10971550000000001
835670,2018,0.052414999999999996
835670,2019,0.1125115
835670,2020,0.065445
835670,2021,0.01909325
835670,2022,-0.03304475
688215,2018,0.17973050000000002
688215,2019,0.1690295
688215,2020,0.07284833333333333
688215,2021,0.018741714285714285
688215,2022,0.014902
688216,2019,0.034506999999999996
688216,2020,0.0411715
688216,2021,0.038263428571428566
688216,2022,-0.006613666666666667
688217,2019,0.0312775
688217,2020,0.026017500000000002
688217,2021,0.023214428571428573
688217,2022,0.020645833333333332
688218,2017,0.06979099999999999
688218,2018,0.0685105
688218,2019,0.04357716666666667
688218,2020,0.01054725
688218,2021,0.008792428571428573
688218,2022,0.004613333333333333
688219,2018,0.0165185
688219,2019,0.026368500000000003
688219,2020,0.0250855
688219,2021,0.007572714285714286
688219,2022,0.006058999999999999
688220,2019,-0.44965599999999994
688220,2020,-1.0102929999999999
688220,2021,-0.185689
688220,2022,-0.03499342857142857
688221,2018,-0.3794115
688221,2019,-0.2441815
688221,2020,-0.15775533333333333
688221,2021,-0.05618128571428571
688221,2022,-0.08202533333333333
688222,2018,0.15187
688222,2019,0.2228595
688222,2020,0.030085125
688222,2021,0.02070357142857143
688222,2022,0.004613333333333333
688223,2019,0.020045499999999997
688223,2020,0.019387500000000002
688223,2021,0.010462333333333332
688223,2022,0.014915833333333335
96,2001,0.049383500000000004
96,2002,0.046281
96,2003,0.05520775
96,2004,0.072741375
96,2005,0.048346499999999994
96,2006,0.058605000000000004
96,2007,0.08793875
96,2008,0.049840125
96,2009,0.045110000000000004
96,2010,0.04858175
96,2011,0.020122249999999998
96,2012,0.012528875
96,2013,0.014638749999999999
96,2014,0.027381375
96,2015,0.050302125
96,2016,0.037500375
96,2017,0.034605375
96,2018,0.023163375
96,2019,0.018607125
96,2020,0.0197555
96,2021,0.01185357142857143
96,2022,0.010267333333333333
688225,2019,0.12461850000000001
688225,2020,0.064175
688225,2021,0.09741583333333333
688225,2022,0.004223333333333333
688226,2019,0.0532935
688226,2020,0.0462625
688226,2021,0.028381857142857143
688226,2022,0.02833266666666667
99,2001,0.041432
99,2002,0.02899925
99,2003,0.0327455
99,2004,0.030874375
99,2005,0.026956874999999998
99,2006,0.01683925
99,2007,0.018986125
99,2008,0.019888375
99,2009,0.035209125
99,2010,0.032161
99,2011,0.033175375
99,2012,0.0316935
99,2013,0.029895249999999998
99,2014,0.0300555
99,2015,0.023474000000000002
99,2016,0.010498875000000001
99,2017,0.008735125
99,2018,0.012214125
99,2019,0.022433
99,2020,0.021399750000000002
99,2021,0.02514857142857143
99,2022,0.023079166666666668
100,2001,0.070219
100,2002,0.10784250000000001
100,2003,0.0728195
100,2004,0.03353375
100,2005,-0.071836
100,2006,-0.09428225
100,2007,0.0050750000000000005
100,2008,0.014312
100,2009,0.00775875
100,2010,0.010996625
100,2011,0.02656625
100,2012,0.006963625
100,2013,0.014449
100,2014,0.018078875
100,2015,0.016471625
100,2016,0.009337625
100,2017,0.018383875
100,2018,0.03099725
100,2019,0.010214625
100,2020,0.014473625
100,2021,0.023764714285714285
100,2022,0.037614
688227,2019,0.055265499999999995
688227,2020,0.066817
688227,2021,0.0028055000000000003
688227,2022,0.0012174285714285718
688228,2018,0.2849525
688228,2019,0.25333649999999996
688228,2020,0.029538875
688228,2021,0.012296714285714286
688228,2022,0.0174075
688229,2018,0.31789
688229,2019,0.283421
688229,2020,0.042443
688229,2021,-0.0630415
688229,2022,-0.06496771428571428
688230,2019,0.305765
688230,2020,0.386762
688230,2021,0.23762000000000003
688230,2022,0.03674375
688231,2020,0.0266405
688231,2021,0.0446765
688231,2022,0.024212625
688232,2019,0.17132550000000002
688232,2020,0.216703
688232,2021,0.058109999999999995
688232,2022,0.027724
688233,2017,0.34086550000000004
688233,2018,0.400202
688233,2019,0.20065049999999998
688233,2020,0.0556605
688233,2021,0.091319
688233,2022,0.0731405
688234,2019,-0.16992449999999998
688234,2020,-0.3238355
688234,2021,0.027037166666666668
688234,2022,-0.023151875
688235,2019,-0.518594
688235,2020,-0.477425
688235,2021,-0.14562766666666666
688235,2022,-0.1646
688236,2019,0.2368045
688236,2020,0.20953
688236,2021,0.12336666666666667
688236,2022,0.06427683333333334
688237,2020,0.229346
688237,2021,0.163431
688237,2022,0.051871999999999995
688238,2019,-0.166279
688238,2020,0.13052049999999998
688238,2021,0.03183216666666667
688238,2022,0.015036125000000001
688239,2019,0.0542785
688239,2020,0.058029
688239,2021,0.047068285714285715
688239,2022,0.05284016666666667
688244,2020,0.0827975
688244,2021,0.0716945
688244,2022,0.006614200000000002
688246,2019,-0.0214665
688246,2020,0.0072794999999999995
688246,2021,-0.008988166666666667
688246,2022,-0.0030486666666666665
688247,2020,0.196825
688247,2021,0.1619575
688247,2022,0.04618985714285714
688248,2019,0.0684105
688248,2020,0.06093
688248,2021,0.034475
688248,2022,0.031739625
688251,2020,0.09321
688251,2021,0.094837
688251,2022,0.03527071428571429
688252,2020,0.0871555
688252,2021,0.38259350000000003
688252,2022,0.1053018
688253,2020,1.0296535
688253,2021,0.240921
688253,2022,0.08491928571428572
688255,2019,0.049590999999999996
688255,2020,0.21657749999999998
688255,2021,0.08603383333333332
688255,2022,0.022428
688256,2018,0.0075260000000000014
688256,2019,-0.2812345
688256,2020,-0.034935625
688256,2021,-0.058763142857142854
688256,2022,-0.101877
688257,2019,0.11150099999999999
688257,2020,0.12313450000000001
688257,2021,0.07718
688257,2022,0.04252883333333333
688258,2017,0.0991765
688258,2018,0.143703
688258,2019,0.04297716666666667
688258,2020,0.02557175
688258,2021,0.019649999999999997
688258,2022,0.0224695
688259,2019,0.501783
688259,2020,0.3458945
688259,2021,0.12672133333333332
688259,2022,0.03171466666666667
688260,2018,0.182133
688260,2019,0.1290165
688260,2020,0.072087
688260,2021,0.004794428571428573
688260,2022,-0.009985
688261,2019,0.054493
688261,2020,0.090583
688261,2021,0.19006233333333333
688261,2022,0.09342062500000001
688262,2019,0.060360500000000004
688262,2020,0.089288
688262,2021,0.024259
688262,2022,0.017812125
688265,2019,0.1128285
688265,2020,0.1564605
688265,2021,0.08247216666666667
688265,2022,0.00039233333333333335
688266,2017,-1.0104885000000001
688266,2018,-1.5504145
688266,2019,-1.1301853333333334
688266,2020,-0.163375625
688266,2021,-0.13159585714285713
688266,2022,-0.17765675
688267,2019,0.054820999999999995
688267,2020,0.08276900000000001
688267,2021,0.08785866666666668
688267,2022,0.041494833333333335
688268,2017,0.0632335
688268,2018,0.1214095
688268,2019,0.06328833333333334
688268,2020,0.041709375
688268,2021,0.045737428571428575
688268,2022,0.07582516666666667
688269,2019,0.158221
688269,2020,0.21770699999999998
688269,2021,0.11868057142857144
688269,2022,0.11187842857142857
688270,2019,-0.017104
688270,2020,0.1766525
688270,2021,0.0854505
688270,2022,0.022927625
688271,2020,0.109887
688271,2021,0.13793850000000002
688271,2022,0.062004
688272,2019,0.0851945
688272,2020,0.2939135
688272,2021,0.11026899999999999
688272,2022,-0.07285599999999999
688273,2020,0.368173
688273,2021,0.288523
688273,2022,0.07943057142857143
688275,2020,-0.0173295
688275,2021,0.08289099999999999
688275,2022,0.08376760000000001
688276,2019,0.1328825
688276,2020,0.20565650000000002
688276,2021,0.051548
688276,2022,0.030857000000000002
688277,2018,-0.0014519999999999997
688277,2019,-0.035394
688277,2020,-0.038133125
688277,2021,-0.04013585714285715
688277,2022,-0.048220285714285716
150,2001,0.012874499999999999
150,2002,-0.024734
150,2003,-0.03589625
150,2004,0.01089025
150,2005,-0.054863499999999996
150,2006,-0.027473
150,2007,0.01279325
150,2008,0.011451750000000002
150,2009,0.018814249999999998
150,2010,-0.00280575
150,2011,-0.0039225
150,2012,-0.00735975
150,2013,0.010730874999999999
150,2014,0.0036466250000000006
150,2015,-0.0012316249999999992
150,2016,0.267923375
150,2017,0.003984125
150,2018,0.009967125
150,2019,-0.06395100000000001
150,2020,-0.035204875
150,2021,-0.052320428571428566
150,2022,-0.09416216666666666
151,2001,0.0640765
151,2002,0.02902575
151,2003,0.02432025
151,2004,0.018654125
151,2005,0.015029875
151,2006,0.014928875
151,2007,0.0190215
151,2008,0.014099500000000001
151,2009,0.0160545
151,2010,0.008633
151,2011,-0.0006057500000000004
151,2012,0.014626875
151,2013,0.029140125
151,2014,0.033689000000000004
151,2015,0.0304185
151,2016,0.027822625
151,2017,0.027174375
151,2018,0.025315875
151,2019,4.437499999999993e-05
151,2020,-0.03192975
151,2021,-0.00453657142857143
151,2022,-0.035988
688278,2017,0.0083055
688278,2018,0.02219
688278,2019,0.05058416666666667
688278,2020,0.063201875
688278,2021,0.076381
688278,2022,0.11670016666666667
153,2001,0.026688
153,2002,0.02137725
153,2003,0.01564975
153,2004,0.011700166666666666
153,2005,0.006927
153,2006,0.009064625
153,2007,0.006543375000000001
153,2008,0.005594
153,2009,0.009068625
153,2010,0.017777875000000002
153,2011,0.0094745
153,2012,0.002768875
153,2013,0.0045105
153,2014,0.006349624999999999
153,2015,0.006924125
153,2016,0.00463425
153,2017,0.009852874999999999
153,2018,0.00918425
153,2019,0.011798875
153,2020,0.007829625
153,2021,0.012195142857142858
153,2022,0.016973000000000002
688279,2019,0.36864600000000003
688279,2020,0.349066
688279,2021,0.2653965
688279,2022,0.07404071428571428
155,2001,0.0240335
155,2002,0.01942375
155,2003,0.037861
155,2004,-0.01715
155,2005,0.064412
155,2006,0.041453125
155,2007,0.021014125
155,2008,0.048674999999999996
155,2009,0.023870875
155,2010,-0.022323125
155,2011,-0.028474375
155,2012,-0.0297505
155,2013,-0.103214125
155,2014,-0.294862125
155,2015,-0.275293875
155,2016,0.20201575
155,2017,0.039722375000000004
155,2018,0.016503
155,2019,0.026679875000000002
155,2020,0.035598125
155,2021,0.018440571428571424
155,2022,0.02656316666666667
156,2001,0.015152
156,2002,0.0223405
156,2003,0.01627275
156,2004,-0.11272837499999999
156,2005,-0.21126175000000003
156,2006,0.0013717499999999997
156,2007,-0.07590074999999999
156,2008,-0.0054893749999999995
