Stkcd,Accper_year,F050201B
688226,2022,0.026270833333333337
99,2000,0.046155
99,2001,0.040809
99,2002,0.02646375
99,2003,0.03605033333333333
99,2004,0.029461
99,2005,0.026362875
99,2006,0.016570625
99,2007,0.018296125
99,2008,0.0195765
99,2009,0.034502875
99,2010,0.0320485
99,2011,0.0324295
99,2012,0.030273
99,2013,0.029006625
99,2014,0.028910625
99,2015,0.022903
99,2016,0.01060025
99,2017,0.008408375
99,2018,0.012209125
99,2019,0.022034500000000002
99,2020,0.021586124999999998
99,2021,0.023796
99,2022,0.02329
100,2000,0.0544365
100,2001,0.071675
100,2002,0.0915985
100,2003,0.06835675
100,2004,0.02834225
100,2005,-0.07548385714285714
100,2006,-0.10650137500000001
100,2007,0.005186
100,2008,0.013468125000000001
100,2009,0.007083875
100,2010,0.009272625
100,2011,0.024822499999999997
100,2012,0.006864749999999999
100,2013,0.013943500000000001
100,2014,0.016690125
100,2015,0.015004624999999999
100,2016,0.00844875
100,2017,0.017343499999999998
100,2018,0.02850125
100,2019,0.010860375
100,2020,0.012661875
100,2021,0.02214814285714286
100,2022,0.03549583333333333
688227,2018,0.042441
688227,2019,0.0491625
688227,2020,0.06345100000000001
688227,2021,-0.0011229999999999996
688227,2022,0.0010287142857142856
688228,2017,0.148222
688228,2018,0.26764299999999996
688228,2019,0.2132885
688228,2020,0.018976375
688228,2021,0.011559428571428571
688228,2022,0.01625633333333333
688229,2017,0.35162099999999996
688229,2018,0.269127
688229,2019,0.258372
688229,2020,0.03495225
688229,2021,-0.06990840000000001
688229,2022,-0.06829342857142857
688230,2018,0.341158
688230,2019,0.284614
688230,2020,0.345697
688230,2021,0.19627266666666668
688230,2022,0.036345
688231,2019,-0.021929999999999998
688231,2020,0.026118000000000002
688231,2021,0.040375
688231,2022,0.017956375
688232,2018,0.15721600000000002
688232,2019,0.1577335
688232,2020,0.1946405
688232,2021,0.04544683333333333
688232,2022,0.027199125
688233,2016,0.1116515
688233,2017,0.265649
688233,2018,0.2966975
688233,2019,0.19453866666666667
688233,2020,0.036295
688233,2021,0.08833228571428571
688233,2022,0.06934033333333334
688234,2018,-0.02087
688234,2019,-0.1371695
688234,2020,-0.2502345
688234,2021,0.026620166666666667
688234,2022,-0.0167465
688235,2018,-0.306452
688235,2019,-0.61723
688235,2020,-0.312001
688235,2021,-0.135711
688235,2022,-0.17939925
688236,2018,0.1286455
688236,2019,0.200453
688236,2020,0.187108
688236,2021,0.10724733333333335
688236,2022,0.061866166666666667
688237,2019,0.064835
688237,2020,0.16268
688237,2021,0.148441
688237,2022,0.03949114285714286
688238,2018,-0.1144615
688238,2019,-0.154577
688238,2020,0.079731
688238,2021,0.029331833333333335
688238,2022,0.01120825
688239,2018,0.028867
688239,2019,0.047185000000000005
688239,2020,0.053248500000000004
688239,2021,0.03987028571428571
688239,2022,0.048114333333333335
688244,2019,-0.003915500000000001
688244,2020,0.06392
688244,2021,0.0731655
688244,2022,-0.0003114000000000006
688246,2018,-0.0815375
688246,2019,-0.017275
688246,2020,0.0064185
688246,2021,-0.009886
688246,2022,-0.0033659999999999996
688247,2019,0.015556
688247,2020,0.16688750000000002
688247,2021,0.150223
688247,2022,0.040793857142857146
688248,2018,0.034499
688248,2019,0.049492999999999995
688248,2020,0.044023
688248,2021,0.03106666666666667
688248,2022,0.0303475
688251,2019,0.043091
688251,2020,0.088746
688251,2021,0.0816345
688251,2022,0.030379571428571426
688252,2019,0.0531415
688252,2020,0.06054
688252,2021,0.303802
688252,2022,0.0872106
688253,2019,0.155269
688253,2020,0.6597649999999999
688253,2021,0.2285905
688253,2022,0.06945214285714287
688255,2018,0.0957605
688255,2019,0.049662000000000005
688255,2020,0.1959995
688255,2021,0.072998
688255,2022,0.022580666666666666
688256,2017,-0.666344
688256,2018,0.0043405
688256,2019,-0.231427
688256,2020,-0.03117225
688256,2021,-0.060309857142857144
688256,2022,-0.10935299999999999
688257,2018,0.098038
688257,2019,0.098414
688257,2020,0.1158775
688257,2021,0.06370780000000001
688257,2022,0.04137883333333333
688258,2016,0.11629
688258,2017,0.1000505
688258,2018,0.1308625
688258,2019,0.035624666666666666
688258,2020,0.025163249999999998
688258,2021,0.018543285714285714
688258,2022,0.021830166666666668
688259,2018,0.1323375
688259,2019,0.451277
688259,2020,0.23630800000000002
688259,2021,0.09257666666666665
688259,2022,0.022965666666666665
688260,2017,0.1055
688260,2018,0.1300125
688260,2019,0.10795
688260,2020,0.068354
688260,2021,0.0037865714285714278
688260,2022,-0.008380666666666666
688261,2018,0.080668
